title,description,url,folder,tags,created,cover,highlights
MySQL,MySQL,https://www.mysql.com/,Database,SQL,2022-02-10T17:35:02.208Z,,
Apache Cassandra | Apache Cassandra Documentation,"Open Source NoSQL Database Manage massive amounts of data, fast, without losing sleep",https://cassandra.apache.org/_/index.html,Database,No SQL,2022-02-10T17:30:07.415Z,,
The Enterprise Knowledge Graph Platform - Product Page | Stardog,Learn about the key features powering Stardog’s Enterprise Knowledge Graph Platform. Learn how they help overcome complex data challenges that data integration tools can’t handle.,https://www.stardog.com/platform/,Database,Graph Database,2022-02-09T11:35:00.463Z,https://www.stardog.com/img/stardog_social.jpg,
Graph Data Platform | Graph Data Applications & Tools | Neo4j,Make sense of data with Neo4j Graph Data Platform. Learn how our graph data applications and tools bring a connections-first approach to data.,https://neo4j.com/product/,Database,Graph Database,2022-02-09T11:21:47.080Z,https://dist.neo4j.com/wp-content/uploads/20210423062553/neo4j-social-share-21.png,
DataStax | NoSQL Database Built on Apache Cassandra,"DataStax is the company behind the massively scalable, highly available, cloud-native NoSQL database built on Apache Cassandra.",https://www.datastax.com/,Database,No SQL,2022-01-29T12:56:30.211Z,https://www.datastax.com/sites/default/files/2020-12/social-twitter.png,
Oracle Help Center,"Getting started guides, documentation, tutorials, architectures, and more content for Oracle products and services.",https://docs.oracle.com/en/,Database,"Database, Oracle",2022-01-20T03:28:41.085Z,,
"Gain and Lift Chart: Definition, Example - Statistics How To",Gain and Lift charts,https://www.statisticshowto.com/lift-chart-gain/,Decision tree,Charts,2022-06-11T03:01:19.142Z,https://www.statisticshowto.com/wp-content/uploads/2019/07/lift-chart1-288x300.png,Highlight:gain
CS 230 - Recurrent Neural Networks Cheatsheet,Cheat sheet,https://stanford.edu/~shervine/teaching/cs-230/cheatsheet-recurrent-neural-networks,Deep Learning,Deep Learning,2022-12-17T08:45:27.097Z,,
Learn the Basics — PyTorch Tutorials 1.11.0+cu102 documentation,Pytorch,https://pytorch.org/tutorials/beginner/basics/intro.html,Deep Learning,"Machine Learning, ML",2022-05-08T16:49:00.652Z,,
Keras: the Python deep learning API,Python deep learning,https://keras.io/,Deep Learning,"libraries, Toolkit, Deep learning",2022-02-24T08:39:49.005Z,,
Design Systems: Step-by-Step Guide to Creating Your Own,Design System,https://www.uxpin.com/create-design-system-guide/,Design,"Design System, Design",2023-02-19T15:42:01.553Z,https://www.uxpin.com/images/homepage/ebooks/creating-a-design-system/og-image.jpg,
Event Sourcing,Event sourcing pattern,https://martinfowler.com/eaaDev/EventSourcing.html,Design,Architecture,2023-02-15T09:17:37.471Z,https://martinfowler.com/logo-sq.png,
WEBP to JPG | CloudConvert,Webp converter,https://cloudconvert.com/webp-to-jpg,Design,"Design, Product",2023-02-03T10:24:01.192Z,,
What is Design Thinking? | IxDF,Design thinking,https://www.interaction-design.org/literature/topics/design-thinking,Design,"Design Thinking, Design",2022-11-11T13:58:11.237Z,https://assets.interaction-design.org/img/hero-images/homepage.jpg?id=e24650fe47d6a25243d5e43d58a12bca,
The Fountain Institute - Accelerate Your Design Career,Product Design,https://www.thefountaininstitute.com/,Design,"Product, Design",2022-10-12T09:00:01.504Z,http://static1.squarespace.com/static/5dc5935a7224ad2839d7e750/t/61857583b737e5167c97a494/1636136323315/The_Fountain_Institute_is_live.png?format=1500w,
Top 10 Scripting Languages Useful for DevOps Professionals in 2023,Devops,https://www.analyticsinsight.net/top-10-scripting-languages-useful-for-devops-professionals-in-2023/,DevOps,"References, Concepts",2023-01-27T10:37:42.124Z,,
"The New Stack | DevOps, Open Source, and Cloud Native News",NewStack,https://thenewstack.io/,DevOps,DevOps,2023-01-20T13:59:47.514Z,,
Service Mesh & Istio Tutorials | Red Hat Developer,,https://developers.redhat.com/topics/service-mesh,DevOps,,2022-12-14T14:13:32.989Z,https://developers.redhat.com/sites/default/files/styles/share/public/2021_ServiceMesh_Topic_Image_A.png?itok=VuENV7tR,
jenkins-architecture-explained.png (1230×468),Jenkins,https://devopscube.com/wp-content/uploads/2020/03/jenkins-architecture-explained.png,DevOps,DevOps,2022-11-28T08:00:05.348Z,,
Jenkins Tutorial For Beginners: Step By Step Guides [2022],DevOps,https://www.devopscube.com/jenkins-2-tutorials-getting-started-guide/,DevOps,"YAML, Tutorial, IT, Build process, Developer, Deployment",2022-11-28T08:02:01.774Z,https://www.devopscube.com/wp-content/uploads/2019/01/jenkins-beginner-tutorials.png,
A Guide to DevSecOps Open-Source Tools | Copado,DevOps,https://www.copado.com/devops-hub/blog/a-guide-to-devsecops-open-source-tools#containers,DevOps,DevOps,2022-11-27T08:46:08.338Z,https://content.cdntwrk.com/files/aHViPTExODg0NyZjbWQ9aXRlbWVkaXRvcmltYWdlJmZpbGVuYW1lPWl0ZW1lZGl0b3JpbWFnZV82MzU4M2U0ZDIzM2M2LnBuZyZ2ZXJzaW9uPTAwMDAmc2lnPTlkMWYyMDRjMGNiYjFhYmE5ZDdjNGMxNjE5ZjFhZDM3,
Vagrant by HashiCorp,Vagrant,https://www.vagrantup.com/,DevOps,"DevOps, Vagrant",2022-11-04T07:11:50.688Z,https://www.vagrantup.com/vagrant/img/og-image.png,
Explore Docker's Container Image Repository | Docker Hub,DockerHub,https://hub.docker.com/search?image_filter=official&q=&type=image,DevOps,"DevOps, Docker, DockerHub",2022-11-04T07:35:28.140Z,,
Quick Start | Vagrant | HashiCorp Developer,Vagrant for VMWare Virtual box,https://developer.hashicorp.com/vagrant/tutorials/getting-started,DevOps,"Vagrant, DevOps, VMWare, Virtual Box",2022-11-04T07:14:58.865Z,https://developer.hashicorp.com/og-image/vagrant.jpg,
Proxy servers and tunneling - HTTP | MDN,HTTP,https://developer.mozilla.org/en-US/docs/Web/HTTP/Proxy_servers_and_tunneling,DevOps,"HTTP, HTTP Tunning",2022-11-04T04:31:55.796Z,https://developer.mozilla.org/mdn-social-share.cd6c4a5a.png,
Introduction | Vagrant | HashiCorp Developer,Vagrant,https://developer.hashicorp.com/vagrant/intro,DevOps,"Devops, DevSecOps",2022-11-04T04:13:50.482Z,https://developer.hashicorp.com/og-image/vagrant.jpg,
What Is Digital Engineering and How Is It Related to DevSecOps?,DevSecOps,https://insights.sei.cmu.edu/blog/what-digital-engineering-and-how-it-related-devsecops/,DevOps,DevSecOps,2022-11-03T04:11:18.494Z,https://insights.sei.cmu.edu/media/images/thumb_big_d-shepard_blog_authors_560x560.max-400x400.jpg,
DevOps Institute Opens Upskilling IT 2023 Survey — DevOps Institute,Devops,https://www.devopsinstitute.com/press-release-devops-institute-opens-upskilling-it-2023-survey/,DevOps,Devops,2022-10-31T08:35:37.508Z,https://www.devopsinstitute.com/wp-content/uploads/2022/09/UpSkilling-IT-Survet-2023-1200x628px-V1-1.jpg,
Top 7 Continuous Integration Tools for DevOps | SmartBear,Devops,"https://smartbear.com/blog/top-continuous-integration-tools-for-devops/#:~:text=A%20CI%20tool%20aims%20to,the%20cloud%20without%20any%20problems.",DevOps,Devops,2022-10-06T07:21:00.762Z,https://smartbear.com/smartbearbrand/media/images/blog/blog-images/top-continuous-integration-tools-for-devops.jpg,
Enterprise Automation Software - Chef Enterprise Automation Stack | Chef,Chef,https://www.chef.io/products/enterprise-automation-stack,DevOps,Devops,2022-10-05T15:24:24.534Z,https://www.chef.io/images/default-source/logos/chef_progress_primarylogo.png,
Technology Conversations,,https://technologyconversations.com/,DevOps,"Build process, Deployment, Devops",2022-10-05T16:07:46.171Z,https://s0.wp.com/i/blank.jpg,
Podcast Episodes | Technology Conversations,Devops,https://technologyconversations.com/podcast-episodes/,DevOps,"Deployment, Devops",2022-10-05T16:06:24.596Z,https://s0.wp.com/i/blank.jpg,
Puppet – Powerful infrastructure automation and delivery,Puppet,https://puppet.com/,DevOps,"Automation, Deployment",2022-10-05T14:23:44.465Z,https://media.webteam.puppet.com/uploads/2022/08/puppet-find-fix-prevent.png,
Chef Software DevOps Automation Solutions | Chef,Devops Automation,https://www.chef.io/,DevOps,"Automation, Deployment, Devops",2022-10-05T14:21:54.619Z,https://www.chef.io/images/default-source/logos/chef_progress_primarylogo.png,
[Blog] How to ask smarter DevOps questions,Devops,https://learn.gitlab.com/smb-blogs-beginners/how-to-ask-smarter-d,DevOps,"Build process, Automation, Devops",2022-09-28T15:06:35.828Z,https://cdn.pathfactory.com/assets/10519/contents/427174/thumbnails/600x/gl15.jpg,
The DevOps Toolkit Series,Toolkit,https://www.devopstoolkitseries.com/,DevOps,"Deployment, Automation, Devops",2022-09-25T08:25:06.146Z,,
What is etcd?,ETCD,https://www.redhat.com/en/topics/containers/what-is-etcd,DevOps,"etcd, Deployment, Automation, Devops",2022-09-25T08:21:45.608Z,https://www.redhat.com/profiles/rh/themes/redhatdotcom/img/red-hat-social-share.jpg,
"Intro to Deployment Strategies: Blue-Green, Canary, and More | Harness",Devops,https://harness.io/blog/blue-green-canary-deployment-strategies,DevOps,"Deployment, Automation, Devops",2022-09-25T07:45:21.512Z,https://assets-global.website-files.com/622642781cd7e96ac1f66807/62d0eebb4995fa517fccfc0f_04.-Design_facebook-9.png,
Enterprise Software Delivery | CloudBees,Devops,https://www.cloudbees.com/,DevOps,"Automation, Build process, Deployment, Devops",2022-09-25T06:37:57.593Z,https://images.ctfassets.net/vtn4rfaw6n2j/78NZRU1yGiJ1J1XO0LzgOf/f728f7717dca79982dae520fa79d78aa/cloudbees-social-image-default-w-slogan-white-new.png,
14 Container Orchestration Tools for DevOps,Devops,https://geekflare.com/container-orchestration-software/,DevOps,Devops,2022-09-22T03:14:05.180Z,https://geekflare.com/wp-content/uploads/2020/07/container-orchestration.jpg,
DevOps Interview Preparation Course - KodeKloud,DevOps,https://kodekloud.com/courses/devops-interview-prep-course/,DevOps,"Data, Automation, Build process, Deployment, Developer, Devops",2022-08-19T03:31:42.546Z,https://kodekloud.com/wp-content/uploads/2022/06/kk_prepcourse_raghunan2-e1655966425880.png,
Javanotes Glossary,Glossary,https://math.hws.edu/javanotes/glossary.html,DevOps,"Java, Glossary",2022-07-23T12:55:59.725Z,,
Artifactory - Universal Artifact Repository Manager - JFrog,Artifactory,https://jfrog.com/artifactory/,DevOps,"Build process, Deployment, Automation",2022-07-19T08:03:05.400Z,https://media.jfrog.com/wp-content/uploads/2020/03/20125720/Artifactmanagementsocial-06.jpg,
Snowflake Configurations and DevOps Automation | Sumo Logic,Snowflake,https://www.sumologic.com/blog/snowflake-configurations-and-devops-automation/,DevOps,snowflow,2022-07-14T16:22:32.940Z,https://assets-www.sumologic.com/seo-images/_1200x630_crop_center-center_82_none/snowflake_cooling.jpg?mtime=1596995422,
Helm,"find, share, and use software built for Kubernetes",https://helm.sh/,DevOps,Devops,2022-07-15T08:30:22.762Z,https://helm.sh/img/og-image.png,
How to Scale Microservices CI/CD Pipelines - DevOps.com,Devops,https://devops.com/how-to-scale-microservices-ci-cd-pipelines/,DevOps,Devops,2022-07-15T08:17:40.446Z,https://devops.com/wp-content/uploads/2020/05/microservices-CI_CD.jpg,
SnowflakeServer,Snowflake,https://martinfowler.com/bliki/SnowflakeServer.html,DevOps,snowflake,2022-07-14T16:18:10.748Z,https://martinfowler.com/logo-sq.png,
"Intro to Deployment Strategies: Blue-Green, Canary, and More | Harness",Deployment,https://harness.io/blog/continuous-verification/blue-green-canary-deployment-strategies/,DevOps,"Deployment, Devops",2022-07-14T15:19:27.401Z,https://blog.harness.io/wp-content/uploads/2021/01/04.-Design_Blog-header-9.png,
"Blue-green Deployments, A/B Testing, and Canary Releases – Software Blog",Deployment,https://web.archive.org/web/20180330100354/http://blog.christianposta.com/deploy/blue-green-deployments-a-b-testing-and-canary-releases/,DevOps,Devops,2022-07-14T12:14:56.654Z,https://web.archive.org/web/20180330100354im_/http://blog.christianposta.com/images/blue_green.jpg,
CI/CD tutorial: How to set up a pipeline,CD/CI,https://www.techtarget.com/searchitoperations/tip/CI-CD-tutorial-How-to-set-up-a-pipeline,DevOps,"Automation, Build process, Devops",2022-07-03T16:24:19.780Z,https://cdn.ttgtmedia.com/rms/onlineimages/ai_a264431831.jpg,
Home — DevOps Institute,Devops,https://www.devopsinstitute.com/,DevOps,"Apache Hadoop, Devops, Developer, Automation, Resources",2022-06-15T06:20:07.970Z,,
The Official YAML Web Site,yaml,https://yaml.org/,DevOps,"Devops, Developer",2022-06-07T14:22:45.673Z,,
YAML Ain’t Markup Language (YAML™) revision 1.2.2,YAML,https://yaml.org/spec/1.2.2/,DevOps,Devops,2022-06-06T16:08:20.264Z,,
YAML Tutorial: Everything You Need to Get Started in Minutes | Cloudbees Blog,YAML,https://www.cloudbees.com/blog/yaml-tutorial-everything-you-need-get-started,DevOps,Devops,2022-06-06T15:40:56.286Z,,
A CI/CD tool to accelerate developer productivity - Semaphore,CI CD,https://semaphoreci.com/product,DevOps,"Devops, Build process, Automation",2022-05-18T16:30:45.881Z,https://wpblog.semaphoreci.com/wp-content/uploads/2020/05/Web-1200_Social-cards_product.jpg,
Top 10 DevOps Tools To Look For in 2022 [Updated],Devops,https://hackr.io/blog/top-devops-tools,DevOps,Devops,2022-05-11T08:24:50.848Z,https://hackr.io/blog/top-devops-tools/thumbnail/large,
How To Become A DevOps Engineer In 2022: A Comprehensive Guide,Devops,https://devopscube.com/become-devops-engineer/,DevOps,Devops,2022-05-10T09:58:10.547Z,https://devopscube.com/wp-content/uploads/2019/10/devops-skillsets-min.png,
ActiveState | Secure & Reproducible Python Runtimes,DevOps,https://www.activestate.com/,DevOps,"Devops, Build process",2022-05-09T18:20:39.463Z,https://cdn.activestate.com/wp-content/uploads/2018/12/activestate-logo-social-1200px.png,
Welcome - KodeKloud,Devops,https://kodekloud.com/welcome/,DevOps,Devops,2022-05-09T16:45:39.573Z,,
Resources - ebooks,Devops,https://www.opsera.io/resources/ebooks,DevOps,"Product, Resources, Automation, Build process, Devops",2022-05-06T10:20:26.100Z,https://assets-global.website-files.com/5f10ed4b2ae6bc09c03f5d7a/60a3ffea579e766a5bf04248_Opsera-Logo-OG.jpg,
Secure and Scalable CI/CD Pipeline With AWS - DZone DevOps,Devops,https://dzone.com/articles/secure-and-scalable-cicd-pipeline-with-aws,DevOps,"Resources, Devops, Build process, Network, Automation",2022-05-06T07:31:50.134Z,https://dz2cdn3.dzone.com/storage/article-thumb/12119810-thumb.jpg,
Basic Linux Commands for Beginners | Linux | Maker Pro,Linux,https://maker.pro/linux/tutorial/basic-linux-commands-for-beginners,DevOps,Resources,2022-05-05T07:16:27.344Z,,
Discover How to Break a String in YAML over Multiple Lines,YAML,https://techgenix.com/yaml-string-break-multiple-lines/,DevOps,YAML,2022-05-05T06:26:13.309Z,https://techgenix.com/tgwordpress/wp-content/uploads/2022/04/How-to-Break-a-String-in-YAML.jpg,
"Skills, Tools, and Platforms Every DevOps Engineer Needs in 2022",Devops,https://techgenix.com/skills-every-devops-engineer-needs/,DevOps,"Devops, Build process",2022-05-05T06:20:39.388Z,https://techgenix.com/tgwordpress/wp-content/uploads/2022/03/Skills-that-every-DevOps-Engineer-needs.jpg,
How to Configure Jenkins Master and Slave Nodes - DZone DevOps,Dzone,https://dzone.com/articles/jenkins-03-configure-master-and-slave,DevOps,Automation,2022-05-04T17:21:03.432Z,https://dz2cdn1.dzone.com/storage/article-thumb/12720524-thumb.jpg,
Projects [Jenkins],,https://ci.jenkins.io/,DevOps,Devops,2022-05-03T17:10:02.071Z,,
Travis CI - Current Openings,Test CI,https://apply.workable.com/travisci/,DevOps,Devops,2022-04-26T04:26:12.551Z,https://www.workable.com/assets/facebook-preview.png,
Secure Enterprise Git On-Prem & Cloud | Assembla,GIT,https://www.assembla.com/git,DevOps,"Devops, Build process",2022-04-26T05:47:07.348Z,,
30 Best DevOps Tools & Technologies (2022 List),Devops,"https://www.guru99.com/devops-tools.html#:~:text=DevOps%20Tool%20is%20an%20application,software%20development%2C%20and%20operations%20professionals.",DevOps,"Automation, Devops",2022-02-28T21:11:20.759Z,https://www.guru99.com/images/2/embold-logo.png,
Support for SaltStack | IN,Vmware,https://www.vmware.com/in/support/acquisitions/saltstack.html,DevOps,Automation,2022-02-28T21:02:45.504Z,,
