title,Description,URL,Category,tags
Snowflake Configurations and DevOps Automation | Sumo Logic,Snowflake,https://www.sumologic.com/blog/snowflake-configurations-and-devops-automation/,DevOps,snowflow
Helm,"find, share, and use software built for Kubernetes",https://helm.sh/,DevOps,Devops
How to Scale Microservices CI/CD Pipelines - DevOps.com,Devops,https://devops.com/how-to-scale-microservices-ci-cd-pipelines/,DevOps,Devops
SnowflakeServer,Snowflake,https://martinfowler.com/bliki/SnowflakeServer.html,DevOps,snowflake
"Intro to Deployment Strategies: Blue-Green, Canary, and More | Harness",Deployment,https://harness.io/blog/continuous-verification/blue-green-canary-deployment-strategies/,DevOps,"Deployment, Devops"
"Blue-green Deployments, A/B Testing, and Canary Releases – Software Blog",Deployment,https://web.archive.org/web/20180330100354/http://blog.christianposta.com/deploy/blue-green-deployments-a-b-testing-and-canary-releases/,DevOps,Devops
CI/CD tutorial: How to set up a pipeline,CD/CI,https://www.techtarget.com/searchitoperations/tip/CI-CD-tutorial-How-to-set-up-a-pipeline,DevOps,"Automation, Build process, Devops"
Home — DevOps Institute,Devops,https://www.devopsinstitute.com/,DevOps,"Apache Hadoop, Devops, Developer, Automation, Resources"
The Official YAML Web Site,yaml,https://yaml.org/,DevOps,"Devops, Developer"
YAML Ain’t Markup Language (YAML™) revision 1.2.2,YAML,https://yaml.org/spec/1.2.2/,DevOps,Devops
YAML Tutorial: Everything You Need to Get Started in Minutes | Cloudbees Blog,YAML,https://www.cloudbees.com/blog/yaml-tutorial-everything-you-need-get-started,DevOps,Devops
A CI/CD tool to accelerate developer productivity - Semaphore,CI CD,https://semaphoreci.com/product,DevOps,"Devops, Build process, Automation"
Top 10 DevOps Tools To Look For in 2022 [Updated],Devops,https://hackr.io/blog/top-devops-tools,DevOps,Devops
How To Become A DevOps Engineer In 2022: A Comprehensive Guide,Devops,https://devopscube.com/become-devops-engineer/,DevOps,Devops
ActiveState | Secure & Reproducible Python Runtimes,DevOps,https://www.activestate.com/,DevOps,"Devops, Build process"
Welcome - KodeKloud,Devops,https://kodekloud.com/welcome/,DevOps,Devops
Resources - ebooks,Devops,https://www.opsera.io/resources/ebooks,DevOps,"Product, Resources, Automation, Build process, Devops"
Secure and Scalable CI/CD Pipeline With AWS - DZone DevOps,Devops,https://dzone.com/articles/secure-and-scalable-cicd-pipeline-with-aws,DevOps,"Resources, Devops, Build process, Network, Automation"
Basic Linux Commands for Beginners | Linux | Maker Pro,Linux,https://maker.pro/linux/tutorial/basic-linux-commands-for-beginners,DevOps,Resources
Discover How to Break a String in YAML over Multiple Lines,YAML,https://techgenix.com/yaml-string-break-multiple-lines/,DevOps,YAML
"Skills, Tools, and Platforms Every DevOps Engineer Needs in 2022",Devops,https://techgenix.com/skills-every-devops-engineer-needs/,DevOps,"Devops, Build process"
How to Configure Jenkins Master and Slave Nodes - DZone DevOps,Dzone,https://dzone.com/articles/jenkins-03-configure-master-and-slave,DevOps,Automation
Projects [Jenkins],,https://ci.jenkins.io/,DevOps,Devops
Travis CI - Current Openings,Test CI,https://apply.workable.com/travisci/,DevOps,Devops
Secure Enterprise Git On-Prem & Cloud | Assembla,GIT,https://www.assembla.com/git,DevOps,"Devops, Build process"
30 Best DevOps Tools & Technologies (2022 List),Devops,"https://www.guru99.com/devops-tools.html#:~:text=DevOps%20Tool%20is%20an%20application,software%20development%2C%20and%20operations%20professionals.",DevOps,"Automation, Devops"
Support for SaltStack | IN,Vmware,https://www.vmware.com/in/support/acquisitions/saltstack.html,DevOps,Automation
Powerful infrastructure automation and delivery | Puppet,Devops,https://www.puppet.com//,DevOps,Automation
Platform Overview Chef,Chef Automation,https://docs.chef.io/platform_overview/,DevOps,"Automation, Network"
Maven – Introduction,Process,https://maven.apache.org/what-is-maven.html,DevOps,"Build process, Devops"
Maven – External Resources on Maven,Maven,https://maven.apache.org/articles.html,DevOps,"Devops, Automation"
Ansible is Simple IT Automation,Devops Automation,https://www.ansible.com/,DevOps,"Automation, Network"
Continuous Integration and Delivery - CircleCI,CI/CD,https://circleci.com/,DevOps,Devops
Home - Apache Camel,Apache Camel,https://camel.apache.org/,DevOps,Devops
Understanding Kubernetes – The New Stack,Kubernetes,https://thenewstack.io/understanding-kubernetes/,DevOps,Devops
Top 10 June '21 DevOps Articles to Read Now - DZone DevOps,"See the 10 most popular articles from the DevOps zone with topics covering Jenkins, SAML 2.0 authentication, Docker, automated software, and more!",https://dzone.com/articles/most-viewed-articles-devops-zone-june,DevOps,Programming
"Writing your first Django app, part 1 | Django documentation | Django",Django,https://docs.djangoproject.com/en/4.0/intro/tutorial01/,Django,"python, Python Documentation, Tutorial"
django.urls.path Example Code - Full Stack Python,Full Stack Python,https://www.fullstackpython.com/django-urls-path-examples.html,Django,"Full Stack Python, Python Documentation, python, Tutorial"
Docker Blog - Docker,Docker,https://www.docker.com/blog/,Docker,"Docker, DevOps"
Docker Hub Quickstart | Docker Documentation,Docker Hub,https://docs.docker.com/docker-hub/,Docker,"Docker, DockerHub"
Reference documentation | Docker Documentation,Docker,https://docs.docker.com/reference/,Docker,"Devops, Kubernetes, Docker"
"What is Kubernetes vs Docker Compose? How these DevOps tools compare - Coffee Talk: Java, News, Stories and Opinions",Kubernetes,https://www.theserverside.com/blog/Coffee-Talk-Java-News-Stories-and-Opinions/What-is-Kubernetes-vs-Docker-Compose-How-these-DevOps-tools-compare,Docker,"Docker, Kubernetes"
Docker Documentation | Docker Documentation,Docker Documentation,https://docs.docker.com/,Docker,Docker
Techotopia,ebooks,https://www.techotopia.com/index.php/Main_Page,eBooks,References
Hands-On Programming with R,R,https://rstudio-education.github.io/hopr/,eBooks,"Data science, Statistics, References, R"
Welcome | R for Data Science,R,https://r4ds.had.co.nz/,eBooks,"Data science, Statistics, References"
Fundamentals DataStructures & Algorithms,Algorithims,https://algs4.cs.princeton.edu/10fundamentals/,eBooks,Programming
eBooks by Tags | RIP Tutorial,ebooks,https://riptutorial.com/ebook,eBooks,"Books, Concepts"
Eloquent JavaScript,Eloquent,https://eloquentjavascript.net/17_canvas.html,eBooks,Developer
NedyUdombat/Free-Web-Development-eBooks:,Web development,https://github.com/NedyUdombat/Free-Web-Development-eBooks,eBooks,Developer
Computer Science - Free Download Open Books,ebooks IT books,https://www.dbooks.org/subject/computer-science/5/,eBooks,"Books, ebooks, IT Books, Concepts"
AI Expert Roadmap,AI,https://i.am.ai/roadmap/#big-data-engineer-roadmap,eBooks,Books
"Top 20 Books a Software Developer Must Read (Updated) | by Irina Seng | Aug, 2022 | Medium",Books,https://irina-seng.medium.com/top-20-books-a-software-developer-must-read-updated-b24bcc9ee3d,eBooks,Books
- DevOps for Developers download - Web Development,Ebooks,http://www.it-ebooks.com/html/Web_Development/DevOps_for_Developers_191988_300369_8.html,eBooks,web
Share And Download IT Ebook,IT ebooks,http://it-ebooks.com/,eBooks,IT Books
GitHub - bitcoinbook/bitcoinbook: Mastering Bitcoin 2nd Edition - Programming the Open Blockchain,Bitcoin,https://github.com/bitcoinbook/bitcoinbook,eBooks,"ebooks, IT Books, Blockchain"
Free Ebook Foundation,Ebooks,https://github.com/orgs/EbookFoundation/repositories?type=all,eBooks,"Training Resources, Resources"
Free ebooks for .NET & JavaScript Developers | Syncfusion,ebooks,https://www.syncfusion.com/succinctly-free-ebooks,eBooks,"Books, ebooks"
Introduction - Angular Succinctly Ebook | Syncfusion,ebooks,https://www.syncfusion.com/succinctly-free-ebooks/angular-succinctly/introduction,eBooks,Books
App Basics - Vue.js Succinctly Ebook | Syncfusion,Vue,https://www.syncfusion.com/succinctly-free-ebooks/vuejs-succinctly/app-basics,eBooks,"Books, Concepts"
Introduction - Angular Testing Succinctly Ebook | Syncfusion,Angular,https://www.syncfusion.com/succinctly-free-ebooks/angular-testing-succinctly/introduction,eBooks,"Books, Concepts"
Setup - Flutter UI Succinctly Ebook | Syncfusion,Flutter,https://www.syncfusion.com/succinctly-free-ebooks/flutter-ui-succinctly/setup,eBooks,"Books, ebooks, Concepts"
RStudio Cloud,Rstudio cloud,https://rstudio.cloud/content/4335293,eBooks,R Studio
espirl/R-ebook: R programming ebooks,eBooks,https://github.com/espirl/R-ebook,eBooks,"R, Books, Concepts, ebooks"
17 Best R Programming Language eBooks for Beginners - BookAuthority,R,https://bookauthority.org/books/beginner-r-programming-language-ebooks,eBooks,"R, ebooks, Programming"
1 Introduction | R for Data Science,R for Datascience,https://r4ds.had.co.nz/introduction.html,eBooks,R
50 Free eBooks for Web Designers & Developers,Web dev,https://speckyboy.com/free-web-design-ebooks/,eBooks,ebooks
espirl/backbone-fundamentals: A creative-commons book on Backbone.js for beginners and advanced users alike,Bacbone.js,https://github.com/espirl/backbone-fundamentals,eBooks,backbone.js
jQuery Fundamentals :: A guide to the basics of jQuery,Jquery,http://jqfundamentals.com/,eBooks,"ebooks, Javascript, Programming, jquery"
Part I. JavaScript Quick Start,ebooks,http://speakingjs.com/es5/pt01.html,eBooks,"Books, ebooks"
Powered by GitBook,Gitbooks,https://www.gitbook.com/explore,eBooks,Books
Download Free Front-End Development Books for Unicorn Designers - Lapabooks,Design,https://www.lapabooks.com/category/front-end-development/,eBooks,Books
Essential Programming Books,Ebooks,https://www.programming-books.io/,eBooks,Books
Drawing many translated scaled and rotated images quickly,Html canvas,https://www.programming-books.io/essential/htmlcanvas/drawing-many-translated-scaled-and-rotated-images-quickly-c5572a859e444ed58b6fa709151ca330,eBooks,Books
Chapter 1. Basic JavaScript,Book Javascript,http://speakingjs.com/es5/ch01.html,eBooks,Javascript
BeginnersGuide/NonProgrammers - Python Wiki,eBook,https://wiki.python.org/moin/BeginnersGuide/NonProgrammers,eBooks,Programming
Index.ipynb - Colaboratory,Books,https://colab.research.google.com/github/jakevdp/PythonDataScienceHandbook/blob/master/notebooks/Index.ipynb,eBooks,Machine Learning
"SJagadeshs1971/fastbook: The fastai book, published as Jupyter Notebooks",FastAI,https://github.com/SJagadeshs1971/fastbook,eBooks,"Python, Concepts, Statistics"
Introduction to Data Science,Book,https://rafalab.github.io/dsbook/,eBooks,"IT Books, R"
8. Template literals,ES6,https://exploringjs.com/es6/ch_template-literals.html#sec_overview-template-literals,eBooks,"ECMA, IT Books"
"PHP: The ""Right""… by Phil Sturgeon et al. [PDF/iPad/Kindle]",Book,https://leanpub.com/phptherightway,eBooks,IT Books
Eloquent JavaScript,eBook,https://eloquentjavascript.net/,eBooks,ebooks
Logistic Regression | Interpretable Machine Learning,ML,https://christophm.github.io/interpretable-ml-book/logistic.html,eBooks,Books
Python Data Science Handbook | Python Data Science Handbook,Python,https://jakevdp.github.io/PythonDataScienceHandbook/,eBooks,"GIT, Books"
free-programming-books/free-programming-books-langs.md at main · EbookFoundation/free-programming-books,Ebooks,https://github.com/EbookFoundation/free-programming-books/blob/main/books/free-programming-books-langs.md#pandas,eBooks,ebooks
Git - Book,GIT,https://git-scm.com/book/en/v2,eBooks,"Books, GIT"
Computers Books | ManyBooks,Old computer books,https://manybooks.net/search-book,eBooks,Books
Programming & IT Books Free Download Pdf [Updated January 2021] - SmteBooks,"Download Programming & IT Pdf Books 100% Free, Read and learn Online with more than 7416 Programming & IT",https://libribook.com/category/programming-it,eBooks,Books
Free PDF Books | EPUB | Free Templates | FreePdf-books.com,"Free PDF Books, EPUB Books, Templates & Programming Codes Tutorials. Computer Programming Books, C++ HTML JavaScript Python Autocad Excel Cyber Security etc, Download Free Books in PDF Format",https://freepdf-books.com/,eBooks,Books
"Free Web Design Books & eBooks - Download PDF, ePub, Kindle - Page 3","Download Web Design Books for FREE. All formats available for PC, Mac, eBook Readers and other mobile devices. Large selection and many more categories to choose from. - Page 3",https://www.free-ebooks.net/web-design/3,eBooks,Books
Enterprise Web Development: From Desktop to Mobile,Sample Chapters,http://enterprisewebbook.com/,eBooks,Books
Free Computer books Download | Online computer ebooks | online free computer science ebooks,Notes on courses,http://www.freebookcentre.net/,eBooks,Books
"Free Computer, Programming, Mathematics, Technical Books, Lecture Notes and Tutorials",Books,https://freecomputerbooks.com/,eBooks,Books
"Preface | Data Science at the Command Line, 2e","Data science is an exciting field to work in. It’s also still relatively young. Unfortunately, many people, and many companies as well, believe that you need new technology to tackle the problems...",https://datascienceatthecommandline.com/2e/preface.html,eBooks,Books
PDF Drive - Search and download PDF files for free.,"PDF Drive is your search engine for PDF files. As of today we have 76,436,574 eBooks for you to download for free. No annoying ads, no download limits, enjoy it and don't forget to bookmark and share the love!",http://www.pdfdrive.com/,eBooks,PDF
